ticker,timeframe,signal_date,signal_type,current_price,vstop_long,vstop_short,vstop2_long,vstop2_short,atr_value,signal_strength,atr1_score,screen_type,signal_close_price,price_change_pct,days_since_signal,vstop,vstop2,vstopseries,uptrend,volume,score,signal_day_change_abs,signal_day_change_pct,performance_since_signal
NFLX,weekly,2025-09-01,Short,1243.8199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,1243.8199,0.0000,0,1165.2612,1153.0104,1159.1358,True,10177000,35.0000,46.8199,3.9114,0.0000
NTRS,weekly,2025-05-10,Long,126.4837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,107.1399,18.0547,114,85.1590,96.1495,90.6542,True,4130000,35.0000,4.0711,3.9499,18.0547
NVDA,weekly,2025-05-26,Long,167.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,135.1206,23.6081,98,95.4602,115.5604,105.5103,True,761251300,35.0000,0.9799,0.7305,23.6081
ORCL,weekly,2025-05-24,Long,232.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,165.1790,40.9380,100,130.5397,147.8593,139.1995,True,45033200,35.0000,6.1968,3.8978,40.9380
PDD,weekly,2025-07-21,Long,124.6800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,118.4500,5.2596,42,92.1500,105.3000,98.7250,True,32280200,30.2596,9.0200,8.2427,5.2596
PG,weekly,2025-07-05,Short,160.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,155.9833,2.5879,58,171.0466,163.5149,167.2807,False,26395700,25.0000,3.8139,-2.3867,2.5879
PLTR,weekly,2025-04-28,Long,153.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,124.2800,23.1976,126,71.9895,98.1348,85.0622,True,266485500,35.0000,10.5000,9.2283,23.1976
PM,weekly,2025-07-21,Short,161.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,160.9200,0.3915,42,191.1254,176.0227,183.5741,False,25238900,25.0000,17.0800,-9.5955,0.3915
QCOM,weekly,2025-06-23,Long,158.9355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,158.5400,0.2495,70,126.8708,142.7054,134.7881,True,29589500,25.2495,7.3100,4.8337,0.2495
QQQ,weekly,2025-05-12,Long,576.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,520.9250,10.5841,112,425.4928,473.2089,449.3508,True,235942000,35.0000,14.5037,2.8640,10.5841
SMH,weekly,2025-05-12,Long,293.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,246.4200,19.0163,112,179.7338,213.0769,196.4054,True,36674900,35.0000,9.7000,4.0977,19.0163
SPGI,weekly,2025-05-31,Long,538.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,518.4562,3.7812,93,457.3004,490.0040,473.6522,True,3852900,28.7812,9.9127,1.9492,3.7812
SPY,weekly,2025-05-26,Long,647.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,587.6528,10.1399,98,515.3022,556.2733,535.7877,True,302994200,35.0000,3.3102,0.5665,10.1399
TMUS,weekly,2025-08-11,Long,252.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,254.6300,-0.7344,21,219.0679,236.8490,227.9584,True,14521800,25.0000,8.8900,3.6176,-0.7344
TSLA,weekly,2025-06-02,Long,350.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,295.1400,18.8724,91,348.1581,366.7343,357.4462,True,316608000,35.0000,48.3600,-14.0786,18.8724
UNH,weekly,2025-08-25,Long,315.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,309.8700,1.7814,7,237.9907,273.9303,255.9605,True,42435500,29.7814,5.5600,1.8271,1.7814
V,weekly,2025-05-26,Long,343.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,364.5486,-5.8507,98,315.3697,339.9591,327.6644,True,18888100,20.0000,9.7628,2.7518,-5.8507
VGT,weekly,2025-05-12,Long,698.7900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,616.0451,13.4316,112,484.0535,550.0493,517.0514,True,1764200,35.0000,20.5079,3.4436,13.4316
VRSN,weekly,2024-07-27,Long,280.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,186.6610,50.0528,401,165.6136,176.1373,170.8755,True,2162900,35.0000,2.9733,1.6187,50.0528
WMT,weekly,2025-05-24,Long,100.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,98.4900,2.0510,100,84.3548,91.4224,87.8886,True,63731400,27.0510,1.4167,1.4594,2.0510
XLB,weekly,2025-06-02,Long,91.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,87.3351,5.2956,91,79.0100,83.1726,81.0913,True,25385300,30.2956,0.8954,1.0359,5.2956
XLC,weekly,2025-05-26,Long,114.6900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,101.1545,13.3810,98,89.3938,95.6532,92.5235,True,27295800,35.0000,0.2294,0.2273,13.3810
XLE,weekly,2025-07-07,Long,87.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,89.1300,-1.9859,56,77.4534,83.2917,80.3725,True,68029400,25.0000,2.6300,3.0405,-1.9859
XLF,weekly,2025-05-12,Long,53.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,51.4138,3.2213,112,44.1164,47.7651,45.9408,True,166244400,28.2213,0.4784,0.9391,3.2213
XLI,weekly,2025-05-12,Long,150.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,143.3437,5.2924,112,121.8759,132.6098,127.2429,True,48764000,30.2924,3.4595,2.4731,5.2924
XLK,weekly,2025-05-12,Long,262.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,234.5013,12.0932,112,185.3415,209.9214,197.6314,True,48394300,35.0000,8.0467,3.5533,12.0932
XLP,weekly,2025-02-17,Long,80.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,81.1900,-0.3942,196,75.0539,78.1220,76.5879,True,64760200,25.0000,1.8080,2.2775,-0.3942
XLRE,weekly,2025-07-21,Long,42.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,42.7900,-1.4256,42,39.4191,41.1045,40.2618,True,25161600,25.0000,0.7350,1.7477,-1.4256
XLU,weekly,2025-06-30,Long,83.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,81.8400,1.9917,63,75.4077,78.6239,77.0158,True,43645700,26.9917,0.9000,1.1119,1.9917
XLV,weekly,2025-03-31,Short,137.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,134.6373,2.4233,154,151.1703,142.9038,147.0370,False,52353500,25.0000,8.4696,-5.9183,2.4233
XLY,weekly,2025-06-16,Long,235.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,210.2330,11.8331,77,184.5364,204.3599,194.4482,True,42101900,35.0000,2.7242,-1.2792,11.8331
XOM,weekly,2025-08-23,Long,109.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,atr1,114.2900,-4.4273,9,100.5162,107.4031,103.9596,True,59815800,26.0000,3.3900,3.0568,-4.4273
