ticker,date,timeframe,current_price,data_points,daily_ema10,daily_ema10slope,daily_ema20,daily_ema20slope,daily_sma10,daily_sma10slope,daily_price2_sma10pct,daily_sma20,daily_sma20slope,daily_price2_sma20pct,daily_sma50,daily_sma50slope,daily_price2_sma50pct,daily_sma200,daily_sma200slope,daily_price2_sma200pct,daily_sma250,daily_sma250slope,daily_price2_sma250pct,daily_sma350,daily_sma350slope,daily_price2_sma350pct,daily_rsi_14,daily_price_position_52w,daily_macd,daily_macd_signal,daily_macd_histogram,atr,atr_pct,sma50,atrext_dollar,atrext_percent,atr_percentile_100,daily_daily_daily_1d_pct_change,daily_5period_pct_change,daily_10period_pct_change,daily_daily_daily_3d_pct_change,daily_daily_daily_5d_pct_change,daily_daily_weekly_7d_pct_change,daily_daily_weekly_14d_pct_change,daily_daily_monthly_22d_pct_change,daily_daily_monthly_44d_pct_change,daily_daily_quarterly_66d_pct_change,daily_daily_quarterly_132d_pct_change,daily_daily_yearly_252d_pct_change,daily_momentum_20,daily_quarter_pct_change,daily_half_year_pct_change,daily_year_pct_change,daily_avg_volume_20,daily_volume_trend,obv,obv_trend,daily_ATH,daily_ATL,daily_is_new_ATH,daily_is_new_ATL,daily_distance_from_ATH_pct,daily_distance_from_ATL_pct,daily_ATH_ATL_position_pct,daily_candle_strength,daily_candle_strength_pct,daily_body_ratio,daily_upper_wick_ratio,daily_lower_wick_ratio,daily_oppression_factor,daily_candle_type,daily_is_bullish,total_range,body_size,daily_wick_dominance,directional_strength,daily_avg_candle_strength_5,daily_avg_candle_strength_5_pct,market_cap,market_cap_currency,sector,industry,exchange,analyst rating,upcoming earnings date,recent earnings date,index,NASDAQComposite,SP500,SP500ConsumerDiscretionary,Russell3000,Russell1000,NASDAQIndustrials,NASDAQBank,NasdaqUSLargeCapGrowth,Russell2000,SPMidCap400,MiniRussell2000,SP500ESG,NASDAQ100,SP100,NASDAQUSBenchmarkFoodProducers,NasdaqUSSmallCapGrowth,NASDAQComputer,DowJonesIndustrialAverage,KBWNASDAQBank,SP500Financials,DowJonesCompositeAverage,SP500HealthCare,NASDAQBiotechnology,SP500Industrials,PHLXSemiconductorSector,SP500InformationTechnology,SP500CommunicationServices,NASDAQTelecommunications,NASDAQRealEstateandOtherFinancialServices,NASDAQ100TechnologySector,NASDAQCBInsightsMetaverseUSIndex,NasdaqUSMidCapGrowth,PHLXHousingSector,SP500Energy,NYSEArcaMajorMarket,SP500Materials,SP500ConsumerStaples,NASDAQInsurance,NASDAQTransportation,DowJonesTransportationAverage,ISECTACloudComputing,KBWNASDAQFinancialTechnologyIndex,NASDAQCleanEdgeGreenEnergy,SP500RealEstate,NASDAQGoldenDragonChina,SP500Utilities,PHLXUtilitiesSector,DowJonesUtilityAverage,PHLXGoldSilverSector,PHLXOilServiceSector,MainIndex,exchange_NASDAQ,exchange_NYSE,exchange_AMEX,rating_Neutral,rating_Buy,rating_Sell,rating_Strong_buy,rating_Strong_sell,filter_applied,universe_name,generation_source,generation_date
CRAI,2025-09-05,daily,194.2400,421,194.1807,0.1647,191.7540,0.3680,195.6736,0.7097,-0.7326,191.6012,0.6593,1.3772,187.2901,0.2279,3.7108,183.6481,-0.0145,5.7675,182.8119,0.1253,6.2513,177.3878,0.1462,9.5002,66.6815,0.7234,3.0698,2.9652,0.1046,5.1919,2.6729,187.2901,1.3386,1.3883,0.2400,-1.7103,0.2477,-1.2285,-0.0515,0.2477,-3.0690,4.5351,3.1016,-0.5018,4.1884,2.9329,19.9746,3.6566,5.7385,11.7787,19.9746,78495.0000,-0.1435,3066400,10870.0000,209.3453,96.5212,False,False,-7.2155,101.2408,86.6117,0.4812,48.1200,0.6306,0.2369,0.1325,0.2369,Moderate Body,False,5.3600,3.3800,0.3694,0.6306,0.4437,44.3700,1291272212.0000,USD,Commercial services,Miscellaneous commercial services,NASDAQ,Buy,2025-10-30,2025-07-31,"NASDAQ Composite, Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, NASDAQ Industrials, Mini-Russell 2000",True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-11T21:14:15.207851
LOPE,2025-09-05,daily,204.2800,421,202.9106,0.4463,198.7731,0.6894,203.4310,0.2610,0.4173,201.3545,1.4471,1.4529,185.6144,0.3062,10.0561,178.6942,0.1733,14.3182,171.3446,0.2413,19.2217,162.9199,0.2057,25.3867,64.5870,0.9829,5.6993,6.0932,-0.3938,4.9275,2.4121,185.6144,3.7880,4.1690,0.5600,-0.5017,1.3444,0.4376,-0.6130,1.3444,0.3734,2.4730,18.7329,13.5899,3.5115,14.6481,41.4877,3.4063,11.3182,20.4197,41.4877,255535.0000,0.0395,7135700,14060.0000,205.5400,121.7100,False,False,-0.6130,67.8416,98.4970,0.1534,15.3400,0.1958,0.2167,0.5875,0.2167,Weak Body,False,5.2600,1.0300,0.8042,0.1958,0.3100,31.0000,5726420840.0000,USD,Commercial services,Miscellaneous commercial services,NASDAQ,Strong buy,2025-11-06,2025-08-06,"NASDAQ Composite, S&P MidCap 400, Nasdaq US Small Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials",True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-11T21:14:15.207851
AL,2025-09-05,daily,63.7000,421,61.7748,0.5222,60.2005,0.3859,61.5772,0.5243,3.4474,59.4382,0.4167,7.1701,58.1763,0.1318,9.4947,51.1871,0.0770,24.4454,49.7479,0.0768,28.0457,48.7421,0.0429,30.6878,85.0401,0.9849,1.7328,1.1736,0.5592,1.1761,1.8464,58.1763,4.6964,5.1424,0.2900,-0.0314,6.1597,6.4603,-0.1567,6.1597,5.6334,9.9962,16.6614,8.3002,11.7656,35.6932,47.9034,10.9855,10.8162,37.8107,47.9034,1892165.0000,7.6031,61563600,166065.0000,64.0600,38.2498,False,False,-0.5620,66.5369,98.6052,0.1122,11.2200,0.1429,0.2143,0.6429,0.2143,Weak Body,False,0.1400,0.0200,0.8571,0.1429,0.4469,44.6900,6755078254.0000,USD,Finance,Finance/Rental/Leasing,NYSE,Strong buy,2025-10-30,2025-08-04,"Russell 3000, Russell 1000",False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-11T21:14:15.207851
SYF,2025-09-05,daily,75.6100,421,75.1907,0.2713,73.8389,0.2781,75.4800,0.4448,0.1722,73.4645,0.3584,2.9205,71.0643,0.2583,6.3965,62.4932,0.0597,20.9892,60.5470,0.1097,24.8781,56.0756,0.1017,34.8359,70.7661,0.9627,1.7693,1.6334,0.1359,1.6625,2.1988,71.0643,2.7342,2.9091,0.3700,-1.8179,-0.9562,3.2924,0.1590,-0.9562,-0.1980,5.3211,8.8697,8.9512,28.6665,28.8589,56.5113,6.4768,22.8985,42.8926,56.5113,2811880.0000,-0.2123,119830200,712215.0000,76.8600,34.5166,False,False,-1.6263,119.0539,97.0479,0.4781,47.8100,0.5714,0.1633,0.2653,0.1633,Moderate Body,False,2.4500,1.4000,0.4286,0.5714,0.2914,29.1400,28030814918.0000,USD,Finance,Finance/Rental/Leasing,NYSE,Buy,2025-10-28,2025-07-22,"S&P 500, Russell 3000, S&P 500 Financials, Russell 1000, S&P 500 ESG",False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-11T21:14:15.207851
EXPE,2025-09-05,daily,214.9500,421,212.5394,0.6398,207.4966,0.8817,213.8030,0.7939,0.5365,208.7661,1.5502,2.9621,191.8263,0.9774,12.0545,178.3580,0.1670,20.5160,173.1850,0.3108,24.1158,159.3384,0.2369,34.9016,63.5956,0.9821,7.0927,7.4386,-0.3459,5.4025,2.5134,191.8263,4.2802,4.7962,0.4400,-0.4492,0.0698,0.2541,1.1339,0.0698,1.4825,4.2028,16.3206,21.1226,27.7167,11.7664,60.3350,6.4479,24.2534,29.7613,60.3350,1906040.0000,-0.2708,45263200,144155.0000,216.5200,108.7847,False,False,-0.7251,97.5922,98.5427,0.0743,7.4300,0.1281,0.4201,0.4518,0.4201,Weak Body,False,7.5700,0.9700,0.8719,0.1281,0.2287,22.8700,26429360609.0000,USD,Consumer services,Other consumer services,NASDAQ,Buy,2025-10-30,2025-08-07,"S&P 500, NASDAQ Composite, S&P 500 Consumer Discretionary, Nasdaq US Mid Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, S&P 500 ESG",True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-11T21:14:15.207851
BURL,2025-09-05,daily,291.2000,421,289.3740,1.4730,284.5444,1.1542,288.1790,1.5478,1.0483,282.9575,0.7120,2.9130,270.5260,1.3448,7.6422,259.8656,0.1439,12.0579,260.0166,0.1064,11.9929,251.1262,0.2768,15.9577,59.8352,0.8814,6.3320,5.5750,0.7570,8.7888,3.0181,270.5260,2.3523,2.5321,0.5400,-3.3586,0.1789,3.6889,-0.6991,0.1789,3.8887,4.8614,2.9048,16.3032,22.4404,19.9341,9.9615,5.5537,21.9584,24.3913,9.9615,1081390.0000,0.0106,19356900,-49740.0000,301.3500,177.6400,False,False,-3.3682,63.9270,91.7953,0.7718,77.1800,0.8504,0.0924,0.0571,0.0924,Strong Body,False,11.9000,10.1200,0.1496,0.8504,0.4853,48.5300,17604331278.0000,USD,Retail trade,Apparel/Footwear retail,NYSE,Strong buy,2025-08-28,2025-05-29,"S&P MidCap 400, Nasdaq US Mid Cap Growth, Russell 3000, Russell 1000",False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-11T21:14:15.207851
BAH,2025-09-05,daily,102.4500,421,106.9418,-0.5124,107.9845,-0.2774,107.9830,-0.2994,-5.1240,108.6101,-0.2130,-5.6717,108.3391,0.1181,-5.4358,116.9126,-0.3278,-12.3704,126.0668,-0.1918,-18.7335,132.2798,-0.0986,-22.5505,29.0421,0.0358,-0.8932,-0.0905,-0.8027,2.8640,2.7955,108.3391,-2.0563,-1.9445,0.2100,-1.4904,-5.7671,-6.8043,-4.0281,-5.7671,-7.5111,-6.0350,-7.9671,-6.7669,-1.3315,-6.7697,-33.4486,-2.7464,2.2924,-10.2454,-33.4486,1481795.0000,0.1941,10700,-219630.0000,182.6089,99.4774,False,False,-43.8965,2.9882,3.5757,0.3070,30.7000,0.4416,0.3048,0.2536,0.3048,Moderate Body,False,3.5100,1.5500,0.5584,0.4416,0.4987,49.8700,13590632384.0000,USD,Commercial services,Miscellaneous commercial services,NYSE,Neutral,2025-10-24,2025-07-25,"Nasdaq US Mid Cap Growth, Russell 3000, Russell 1000",False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-11T21:14:15.207851
SBAC,2025-09-05,daily,197.7400,421,205.2030,-2.1352,211.2766,-1.5420,207.6520,-1.9304,-4.7734,213.0464,-1.1641,-7.1846,223.3575,-0.6248,-11.4693,217.5869,-0.0814,-9.1213,220.5032,-0.1035,-10.3233,214.4949,-0.0081,-7.8113,27.6598,0.1434,-6.9641,-5.0280,-1.9361,5.4816,2.7721,223.3575,-4.6733,-4.1373,0.6300,-0.2723,-3.4708,-11.2756,-0.7877,-3.4708,-4.9921,-7.6337,-9.5754,-14.9253,-13.4016,-8.0151,-13.5515,-8.2429,-11.5791,-9.6053,-13.5515,1048365.0000,0.4876,4601600,-441670.0000,246.6299,180.8291,False,False,-19.8232,9.3519,25.7001,0.0976,9.7600,0.1725,0.4345,0.3930,0.4345,Weak Body,False,3.1300,0.5400,0.8275,0.1725,0.2750,27.5000,23498822825.0000,USD,Finance,Real estate investment trusts,NASDAQ,Buy,2025-11-03,2025-08-04,"S&P 500, NASDAQ Composite, S&P 500 Real Estate, Nasdaq US Mid Cap Growth, Russell 3000, Russell 1000, S&P 500 ESG, NASDAQ Real Estate and Other Financial Services",True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-11T21:14:15.207851
AVB,2025-09-05,daily,195.4100,421,192.6958,0.1037,192.4333,0.0591,193.0700,0.2548,1.2120,191.0600,0.3586,2.2768,195.5890,-0.2227,-0.0915,207.0941,-0.1650,-5.6419,209.7207,-0.1039,-6.8237,205.6519,0.0401,-4.9802,58.5005,0.2573,-0.2354,-0.9189,0.6836,3.5463,1.8148,195.5890,-0.0505,-0.0504,0.1600,0.7632,-0.2247,0.9245,2.2714,-0.2247,0.6645,3.8035,4.7775,-3.4822,-3.3646,-10.8932,-11.1648,2.6513,-4.5717,-6.1507,-11.1648,846015.0000,-0.1977,10326600,121055.0000,232.0332,161.7162,False,False,-15.7836,20.8351,47.9170,0.4932,49.3200,0.5000,0.4865,0.0135,0.0135,Moderate Body,True,2.9600,1.4800,0.5000,0.5000,0.6417,64.1700,27338961134.0000,USD,Finance,Real estate investment trusts,NYSE,Buy,2025-10-22,2025-07-30,"S&P 500, S&P 500 Real Estate, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, S&P 500 ESG",False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-11T21:14:15.207851
GRMN,2025-09-05,daily,237.3900,421,236.3200,0.3882,234.1647,0.4354,236.5890,0.5988,0.3386,234.4990,0.5652,1.2328,226.7694,0.7176,4.6834,211.7472,0.1371,12.1101,204.8501,0.2371,15.8847,192.7169,0.2687,23.1807,57.2122,0.9460,3.1946,3.3715,-0.1769,4.6450,1.9567,226.7694,2.2865,2.3935,0.4700,-0.4571,-1.8319,0.6231,0.2026,-1.8319,0.7897,2.0593,3.1772,10.7075,16.6044,6.8077,33.2763,1.8963,14.0229,12.2463,33.2763,816635.0000,0.1638,47249000,70795.0000,241.8200,116.5042,False,False,-1.8319,103.7609,96.4649,0.1712,17.1200,0.2595,0.3405,0.4000,0.3405,Weak Body,False,4.2000,1.0900,0.7405,0.2595,0.2482,24.8200,44774092145.0000,USD,Electronic technology,Telecommunications equipment,NYSE,Sell,2025-10-29,2025-07-30,"S&P 500, S&P 500 Consumer Discretionary, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000",False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-11T21:14:15.207851
CDW,2025-09-05,daily,169.7300,421,165.7996,0.0271,166.5851,-0.1322,165.3985,-0.0255,2.6188,165.1170,-0.0725,2.7938,172.3712,-0.1827,-1.5323,174.4445,-0.1202,-2.7026,181.9535,-0.2065,-6.7179,193.4912,-0.2292,-12.2802,61.1468,0.3127,-1.5623,-2.2969,0.7347,3.9861,2.3485,172.3712,-0.6626,-0.6525,0.2600,1.6591,3.0165,2.0165,3.8930,3.0165,2.7235,2.3456,2.5497,-4.3020,-5.3638,-4.8545,-20.0478,0.6921,-3.4253,-0.1873,-20.0478,1155205.0000,-0.1671,21761300,168205.0000,253.8795,143.9976,False,False,-33.1454,17.8701,23.4183,0.4031,40.3100,0.5442,0.1965,0.2593,0.2593,Moderate Body,True,5.0900,2.7700,0.4558,0.5442,0.2692,26.9200,21450711933.0000,USD,Technology services,Information technology services,NASDAQ,Buy,2025-10-29,2025-08-06,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Information Technology, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer",True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-11T21:14:15.207851
FERG,2025-09-05,daily,238.3400,421,233.5701,0.2857,231.3231,0.3373,233.6660,0.2578,2.0003,231.0730,0.4599,3.1449,225.8948,0.3408,5.5093,191.8016,0.1506,24.2638,192.6836,0.1464,23.6950,195.4331,0.0514,21.9548,63.0435,1.0000,3.1008,2.9542,0.1466,4.2566,1.7859,225.8948,2.9238,3.0848,0.5500,-0.8239,3.1105,2.0204,3.6621,3.1105,1.3695,3.1284,6.9269,6.7927,13.2034,37.2237,24.0063,3.2599,12.1055,47.9267,24.0063,1244860.0000,0.5628,-2052500,215315.0000,238.3400,147.4467,True,False,0.0000,61.6448,100.0000,0.1594,15.9400,0.2920,0.4543,0.2537,0.4543,Weak Body,False,6.7800,1.9800,0.7080,0.2920,0.5290,52.9000,46124586241.0000,USD,Distribution services,Wholesale distributors,NYSE,Buy,2025-09-16,2025-06-03,"Russell 3000, Russell 1000",False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-11T21:14:15.207851
NRIM,2025-09-05,daily,90.9000,421,91.5626,0.0965,90.3563,0.2027,92.8942,0.5153,-2.1467,89.4887,0.5559,1.5771,90.2940,0.0652,0.6712,82.4957,0.0744,10.1875,79.5411,0.1085,14.2805,72.6574,0.1360,25.1078,65.6960,0.7937,1.3130,1.0308,0.2822,2.1903,2.4096,90.2940,0.2767,0.2785,0.0900,-2.4992,-2.6506,-1.6253,-0.3726,-2.6506,-3.5837,3.7136,12.8701,-6.4702,1.1025,15.3696,41.3533,7.8205,1.3033,24.6220,41.3533,47255.0000,-0.1055,1017600,-595.0000,98.3700,42.7658,False,False,-7.5938,112.5531,86.5658,0.6455,64.5500,0.8034,0.1966,0.0000,0.1966,Strong Body,False,2.9000,2.3300,0.1966,0.8034,0.3227,32.2700,524211535.0000,USD,Finance,Regional banks,NASDAQ,Strong buy,2025-10-22,2025-07-23,"NASDAQ Composite, Russell 2000, NASDAQ Bank, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000",True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-11T21:14:15.207851
ABT,2025-09-05,daily,132.9400,421,132.1153,0.1311,131.5654,0.1150,132.0930,0.0868,0.6412,131.6990,0.1115,0.9423,130.5834,-0.0363,1.8047,126.7423,0.0897,4.8900,124.1063,0.0837,7.1178,118.3568,0.0702,12.3214,56.0284,0.7917,0.6425,0.5429,0.0996,2.1802,1.6400,130.5834,1.0809,1.1004,0.0000,0.3245,0.2111,0.2640,0.5750,0.2111,1.1258,2.0496,1.5352,-0.1221,-0.1296,-1.2620,18.4396,1.0239,-1.2886,5.1044,18.4396,5249270.0000,-0.0398,164485900,-1300190.0000,138.9498,98.1831,False,False,-4.3251,35.4001,85.2581,0.2226,22.2600,0.2299,0.7380,0.0321,0.0321,Weak Body,True,1.8700,0.4300,0.7701,0.2299,0.2530,25.3000,229026991380.0000,USD,Health technology,Medical specialties,NYSE,Buy,2025-10-15,2025-07-17,"S&P 500, S&P 500 Health Care, S&P 100, Russell 3000, Russell 1000, S&P 500 ESG",False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-11T21:14:15.207851
NDSN,2025-09-05,daily,225.0300,421,223.5095,0.2778,221.4533,0.3608,225.0450,0.8462,-0.0067,220.2590,0.6192,2.1661,218.4770,0.2345,2.9994,212.5991,-0.1607,5.8471,220.4083,-0.0991,2.0969,226.4185,-0.1184,-0.6132,67.1095,0.6149,2.4929,2.1417,0.3512,5.0001,2.2220,218.4770,1.3106,1.3499,0.5200,-0.9159,-0.0267,-0.9420,1.3786,-0.0267,-0.2836,5.1051,6.5836,2.8521,6.3788,8.2103,-9.0314,4.1403,2.9974,7.6042,-9.0314,375800.0000,-0.4060,-8471600,60000.0000,274.2781,166.8998,False,False,-17.9555,34.8294,54.1359,0.2504,25.0400,0.3902,0.3583,0.2514,0.3583,Weak Body,False,5.3300,2.0800,0.6098,0.3902,0.1930,19.3000,12717770706.0000,USD,Producer manufacturing,Industrial machinery,NASDAQ,Buy,2025-12-10,2025-08-20,"S&P 500, NASDAQ Composite, S&P 500 Industrials, Russell 3000, Russell 1000, NASDAQ Industrials",True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-11T21:14:15.207851
RBC,2025-09-05,daily,387.4800,421,391.8128,-1.3380,393.6478,-0.7404,393.8230,-0.6984,-1.6106,396.2715,-0.7875,-2.2186,391.6538,0.1816,-1.0657,352.8905,0.3554,9.8018,340.9209,0.3887,13.6569,322.7486,0.3576,20.0563,43.2397,0.8247,-1.0320,0.8134,-1.8454,8.4149,2.1717,391.6538,-0.4960,-0.4907,0.1200,-1.6049,-0.6360,-3.5063,1.0115,-0.6360,-3.0160,-2.8702,-4.1792,0.1292,3.4881,8.3496,35.6248,-3.6066,3.1657,11.8268,35.6248,160990.0000,-0.2837,-3419600,-55020.0000,410.6100,242.7900,False,False,-5.6331,59.5947,86.2174,0.8112,81.1200,0.8197,0.0104,0.1699,0.0104,Strong Body,False,7.7100,6.3200,0.1803,0.8197,0.5393,53.9300,12593476313.0000,USD,Producer manufacturing,Metal fabrication,NYSE,Buy,2025-10-31,2025-08-01,"S&P MidCap 400, Nasdaq US Mid Cap Growth, Russell 3000, Russell 1000",False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-11T21:14:15.207851
NOW,2025-09-05,daily,913.8000,421,903.5024,2.7248,903.0545,1.1276,900.8550,2.9466,1.4370,885.9155,0.3170,3.1475,938.1106,-1.4990,-2.5914,968.2604,-0.6171,-5.6246,960.3380,0.2946,-4.8460,903.1598,0.3906,1.1781,61.4207,0.4282,-4.9039,-12.0140,7.1101,25.7327,2.8160,938.1106,-0.9447,-0.9203,0.4700,1.0673,-0.3989,3.0505,-0.6069,-0.3989,2.9077,2.4382,0.1633,-11.7110,-9.6035,-0.7775,9.4594,6.1481,-9.0140,8.4076,9.4594,1866440.0000,-0.1600,31500600,-100010.0000,1170.3900,643.2900,False,False,-21.9235,42.0510,51.3204,0.5273,52.7300,0.6498,0.1616,0.1886,0.1886,Moderate Body,True,14.8500,9.6500,0.3502,0.6498,0.3486,34.8600,179849274414.0000,USD,Technology services,Packaged software,NYSE,Strong buy,2025-10-22,2025-07-23,"S&P 500, S&P 500 Information Technology, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, S&P 500 ESG",False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-11T21:14:15.207851
WEX,2025-09-05,daily,171.1900,421,170.8907,-0.0927,170.2094,0.0409,171.0590,-0.0936,0.0766,171.2500,0.0491,-0.0350,164.0934,0.5664,4.3247,157.5839,-0.0572,8.6342,165.5627,-0.0752,3.3989,172.4445,-0.1968,-0.7275,44.5507,0.5596,1.6688,2.4057,-0.7368,4.1977,2.4521,164.0934,1.6906,1.7637,0.2100,-0.9604,-0.0934,-0.9718,2.4047,-0.0934,-1.0234,-0.8629,-0.4420,14.4854,25.3038,8.5405,-9.0914,-0.6239,21.7481,8.3070,-9.0914,340285.0000,0.0996,-4072900,-42865.0000,242.2200,113.4700,False,False,-29.3246,50.8681,44.8311,0.1817,18.1700,0.2996,0.3935,0.3069,0.3935,Weak Body,False,5.5400,1.6600,0.7004,0.2996,0.2183,21.8300,5869133900.0000,USD,Commercial services,Miscellaneous commercial services,NYSE,Neutral,2025-10-23,2025-07-23,"S&P MidCap 400, Nasdaq US Mid Cap Growth, Russell 3000, Russell 1000, KBW NASDAQ Financial Technology Index",False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,all_tickers,ticker_universe_all,simple_universe_generator,2025-11-11T21:14:15.207851
